open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
2021-01-18,8.6838,9.878,8.3,9.1904,10123589.68,1611014399999,92491502.246558,165235,4950600.99,45207815.849744,0
2021-01-19,9.1984,9.9388,8.4641,8.5767,8643124.23,1611100799999,78980142.712944,148800,4282937.59,39173024.898107,0
2021-01-20,8.5788,9.0465,7.65,8.9646,9665642.01,1611187199999,80062328.453633,149495,4897236.09,40583047.334602,0
2021-01-21,8.9674,9.0369,7.3247,7.5873,8698599.1,1611273599999,70491991.170574,135498,4096673.11,33242458.107958,0
2021-01-22,7.5865,9.0966,7.0405,8.6834,8355910.06,1611359999999,68017817.109203,142502,4266666.67,34754227.735153,0
2021-01-23,8.6965,9.5339,8.4908,9.3428,5350324.46,1611446399999,48602006.525302,99422,2735977.35,24861203.97776,0
2021-01-24,9.3357,12.3,9.1583,12.0505,12721611.85,1611532799999,137196482.118316,222935,6348288.71,68256782.677116,0
2021-01-25,12.039,12.8983,10.88,11.3177,13116856.01,1611619199999,155574571.044266,251148,6503831.71,77168006.402199,0
2021-01-26,11.3097,14.3148,11.1557,13.9086,19001655.6,1611705599999,243093612.812948,342336,9851765.28,126236446.438949,0
2021-01-27,13.9086,15.4934,13.02,14.7493,20244050.72,1611791999999,285284411.999017,381882,10392760.66,146661335.655504,0
2021-01-28,14.7493,15.3997,13.4994,14.1003,14385148.83,1611878399999,207865227.51602,296748,7161470.94,103536971.338086,0
2021-01-29,14.1121,15.8,14.071,15.6418,13323277.76,1611964799999,198068404.162496,290370,6702282.95,99732927.827587,0
2021-01-30,15.6418,19.62,15.09,19.5376,13273973.57,1612051199999,226541580.829366,319669,6935733.14,118352057.48421,0
2021-01-31,19.5713,20.5612,17.3999,17.7246,15718817.49,1612137599999,297411769.394395,363197,8020945.99,151775231.321375,0
2021-02-01,17.7335,20.7583,16.6679,20.4502,12215677.8,1612223999999,227098665.499577,299709,6139447.82,114080615.772003,0
2021-02-02,20.4542,20.6062,18.005,18.9517,8876910.38,1612310399999,169401023.431688,216876,4493711.12,85760624.347863,0
2021-02-03,18.9675,20.5585,18.6899,19.7114,7886297.54,1612396799999,155082634.976666,216671,3720884.44,73194643.153036,0
2021-02-04,19.7238,21.596,19.132,20.1299,8880802.92,1612483199999,183135183.326729,284020,4553673.89,93970281.778878,0
2021-02-05,20.1043,22.5,19.6333,21.145,6869668.75,1612569599999,143190758.934745,208021,3426725.1,71523943.114125,0
2021-02-06,21.145,21.676,19.1641,19.2499,5455158.74,1612655999999,108922111.376146,171623,2577855.62,51496442.962455,0
2021-02-07,19.2499,19.73,17.06,18.6592,6015538.25,1612742399999,110388733.115437,189929,2952952.99,54151091.166764,0
2021-02-08,18.6745,20.1738,18.1163,19.3198,5898408.32,1612828799999,113158694.892258,183570,3007951.11,57710634.241053,0
2021-02-09,19.3177,19.903,18.8145,19.5175,4421517.57,1612915199999,85328331.885919,135980,2114001.04,40820694.220552,0
2021-02-10,19.5075,22.5,19.0,20.6802,7974562.63,1613001599999,167176647.379711,257470,4025489.06,84424695.535221,0
2021-02-11,20.6808,22.0135,20.122,21.4536,3940036.85,1613087999999,82184589.607409,134764,1921485.86,40114342.909074,0
2021-02-12,21.4615,23.83,21.2313,22.6236,5817360.92,1613174399999,131468223.649715,173639,2929093.52,66273904.880684,0
2021-02-13,22.6374,23.8,21.2037,21.7738,4356960.74,1613260799999,97130392.912845,145112,2120905.54,47299679.346074,0
2021-02-14,21.7744,22.6,20.6637,20.8245,2698101.82,1613347199999,58533049.636826,94666,1307989.98,28393063.2142,0
2021-02-15,20.8295,21.5399,16.8421,20.0675,5678630.84,1613433599999,111831949.157518,203947,2681946.48,53006719.194392,0
2021-02-16,20.0769,21.32,19.3752,20.4846,3690220.56,1613519999999,76064054.287028,114370,1772585.39,36553016.209016,0
2021-02-17,20.4844,21.8168,19.1663,21.5175,3666053.53,1613606399999,75017637.416582,115455,1751580.56,35878494.181426,0
2021-02-18,21.5384,22.27,20.5663,21.1733,4094257.31,1613692799999,87500452.571461,121943,2013055.48,43036560.69298,0
2021-02-19,21.1742,21.544,19.3235,20.0756,6543994.23,1613779199999,133421107.669327,175630,3062203.75,62435120.222021,0
2021-02-20,20.0744,32.999,19.5026,28.7533,23821017.72,1613865599999,649670256.42187,758850,12117442.27,330454993.506883,0
2021-02-21,28.7315,32.122,27.7142,28.7763,12428623.7,1613951999999,373966606.684396,437286,6063581.9,182446732.153394,0
2021-02-22,28.7958,29.1458,21.8157,27.6835,12142946.64,1614038399999,323344261.420355,388120,5952752.15,158767759.781368,0
2021-02-23,27.6861,27.7995,18.1,24.8086,16473183.55,1614124799999,374324315.298846,478541,8052682.91,183248432.993147,0
2021-02-24,24.8325,27.36,23.0701,25.2509,7424230.39,1614211199999,191923447.37042,256926,3792129.8,98049919.264753,0
2021-02-25,25.2509,26.99,23.0803,23.4781,5769473.41,1614297599999,144930676.729382,191042,2840748.41,71343601.665577,0
2021-02-26,23.478,25.1867,21.01,23.1082,5919224.99,1614383999999,136051598.686752,183568,2889589.84,66517024.109802,0
2021-02-27,23.126,24.8409,22.2954,23.5338,4436321.8,1614470399999,106010164.831007,148824,2221720.5,53113177.70973,0
2021-02-28,23.5538,24.127,20.4743,22.2098,5420311.75,1614556799999,118687828.522445,158791,2610218.22,57162307.05424,0
2021-03-01,22.2152,25.72,22.0527,25.7058,4525679.92,1614643199999,107683965.131445,149954,2355308.7,56059570.307117,0
2021-03-02,25.7164,27.4389,24.5146,25.5253,6697008.9,1614729599999,174694615.594217,225190,3441185.14,89866750.66695,0
2021-03-03,25.5253,27.5855,25.265,25.3565,4518211.5,1614815999999,119274538.292071,184083,2265782.99,59800780.742792,0
2021-03-04,25.3401,29.7738,24.75,28.2681,10291315.68,1614902399999,287364044.501345,342194,5056774.31,141037050.464408,0
2021-03-05,28.2471,28.77,25.8223,28.2866,7108036.7,1614988799999,193889845.091497,251628,3506405.65,95634254.715284,0
2021-03-06,28.2885,29.0502,27.1454,28.5148,3510511.8,1615075199999,98930360.179462,122335,1774800.19,50043366.01475,0
2021-03-07,28.5311,34.88,28.3599,34.2651,8643240.24,1615161599999,271720656.674992,316196,4273929.94,134381770.31189,0
2021-03-08,34.2459,34.9277,32.0333,33.2344,6597671.5,1615247999999,220396336.139143,264187,3203357.02,106995028.576932,0
2021-03-09,33.222,34.7648,32.35,32.8722,4596044.4,1615334399999,152905167.990239,185135,2261557.08,75274063.142923,0
2021-03-10,32.8696,33.5,30.3186,30.8877,3832878.65,1615420799999,121769909.185763,169409,1867173.19,59329218.283944,0
2021-03-11,30.8787,31.8238,29.5,30.9944,3153485.8,1615507199999,96726177.128093,133697,1597319.73,48995387.568867,0
2021-03-12,31.0093,31.9719,29.1548,30.9198,2817271.54,1615593599999,86196237.734563,119856,1415462.62,43321067.732766,0
2021-03-13,30.9117,33.3585,30.185,32.4439,3410666.16,1615679999999,110123162.713762,151748,1794288.17,57928180.762481,0
2021-03-14,32.4726,33.8965,30.6261,30.6509,2620736.83,1615766399999,84693022.708901,128127,1304909.09,42208631.386702,0
2021-03-15,30.6494,31.534,29.534,29.7983,2781982.06,1615852799999,84385509.898281,110117,1396305.17,42364023.983039,0
2021-03-16,29.8058,30.0501,27.9781,30.0247,2469876.37,1615939199999,71664867.612975,101815,1215836.56,35296703.536961,0
2021-03-17,30.0247,31.68,29.4191,31.2878,3533112.09,1616025599999,108221623.380443,154686,1712829.27,52485256.157708,0
2021-03-18,31.3261,31.6,29.7136,29.9785,1718067.32,1616111999999,52741466.577469,84488,829413.39,25469484.756595,0
2021-03-19,29.9752,34.2,29.4497,33.262,3484967.8,1616198399999,112824585.723007,178265,1799066.01,58274705.132046,0
2021-03-20,33.2566,35.2005,31.85,32.0399,4039700.95,1616284799999,135708210.826105,204511,2133556.34,71675999.668126,0
2021-03-21,32.04,33.3,31.5,32.9395,1811349.12,1616371199999,58444853.785102,102610,878676.14,28356363.285435,0
2021-03-22,32.9399,35.8531,31.7495,32.7958,5358849.03,1616457599999,181704071.353563,298077,2679433.46,90948995.461508,0
2021-03-23,32.828,36.8,30.0888,30.9878,8403123.71,1616543999999,280716708.509679,407909,4060203.62,135838616.119083,0
2021-03-24,31.017,31.8813,25.5247,27.2243,6871661.81,1616630399999,205233115.196955,320473,3325021.49,99374308.760265,0
2021-03-25,27.2213,28.07,25.5659,26.5,4913672.84,1616716799999,132208337.36654,227515,2572923.71,69262731.594702,0
2021-03-26,26.5005,29.0,26.4498,28.88,3200954.64,1616803199999,89005645.656955,150967,1665254.77,46295689.891566,0
2021-03-27,28.88,29.4706,27.7951,28.1897,2404025.64,1616889599999,68654169.388472,111860,1197478.08,34177369.53836,0
2021-03-28,28.1893,28.887,27.3558,27.8685,2025362.24,1616975999999,57035222.757027,104658,1032471.71,29084762.228959,0
2021-03-29,27.8714,29.5,27.5013,29.0155,2808473.57,1617062399999,80659453.555657,142091,1393671.2,39995245.466692,0
2021-03-30,29.0186,29.2693,28.28,28.55,2562782.3,1617148799999,73621165.226809,118031,1174997.99,33751394.281469,0
2021-03-31,28.5487,29.0251,26.666,28.0316,2709216.2,1617235199999,75927434.476797,127280,1331241.81,37306734.136985,0
2021-04-01,28.0776,30.3055,28.0776,28.6638,3244347.12,1617321599999,94931135.905552,168515,1573104.7,46034548.209205,0
2021-04-02,28.6638,30.2803,28.4252,30.2084,2251495.66,1617407999999,66171970.825819,133517,1082395.9,31826977.073335,0
2021-04-03,30.194,32.5,29.3293,29.3874,4271331.76,1617494399999,133264429.793315,241813,1993623.38,62243624.67678,0
2021-04-04,29.3859,31.5,28.9183,30.9131,1729762.79,1617580799999,52456893.313797,116480,841279.56,25499268.788385,0
2021-04-05,30.9134,31.2306,29.6712,30.8292,1978116.57,1617667199999,60490044.43125,124438,950993.4,29098065.235631,0
2021-04-06,30.8292,32.4508,30.0174,31.233,2543943.79,1617753599999,79478158.198657,150893,1166103.13,36446871.587986,0
2021-04-07,31.2512,31.4,27.7907,28.5722,2796671.57,1617839999999,81983840.002952,152506,1364249.32,39940968.688305,0
2021-04-08,28.5646,30.3316,28.3312,30.2033,1693340.0,1617926399999,50011852.584818,97788,841089.67,24844295.827078,0
2021-04-09,30.1911,30.6713,29.25,29.5199,1472609.57,1618012799999,44184912.437296,90163,638303.17,19175091.655487,0
2021-04-10,29.5199,30.9839,29.1687,29.7649,1863776.25,1618099199999,55917601.513295,117727,888463.65,26668865.439286,0
2021-04-11,29.7743,30.6659,29.1936,29.9063,2335194.54,1618185599999,69823225.128778,127386,1011266.83,30238597.137124,0
2021-04-12,29.9131,38.1639,29.5458,36.6844,10504630.76,1618271999999,363221918.927635,549456,5377020.97,185830480.0863,0
2021-04-13,36.669,37.2,33.75,35.4293,5456454.88,1618358399999,193130096.213928,288663,2688208.54,95095506.558055,0
2021-04-14,35.4336,36.93,33.222,36.0626,4599133.42,1618444799999,162426862.233959,279714,2354345.16,83232003.705881,0
2021-04-15,36.0631,39.6,35.5813,37.7447,5458455.78,1618531199999,207104276.875564,341377,2843800.59,107915833.294978,0
2021-04-16,37.7285,38.1977,33.983,36.1359,4000210.96,1618617599999,145272936.062381,238768,2004297.34,72749431.343165,0
2021-04-17,36.1284,37.5267,34.6222,34.7343,2729047.23,1618703999999,98585249.162704,201689,1409053.11,50859710.3877,0
2021-04-18,34.7412,35.1,26.9787,31.6225,6697460.24,1618790399999,206122348.086397,430403,3285098.49,101192800.096116,0
2021-04-19,31.6364,32.73,29.181,31.3572,3932586.13,1618876799999,123329597.774265,220445,1974890.94,61963944.729782,0
2021-04-20,31.3854,32.2985,28.0,31.9547,3661924.46,1618963199999,111083755.857806,230365,1807677.4,54829457.819394,0
2021-04-21,31.9574,36.5644,30.513,33.4146,6855649.28,1619049599999,229540155.949913,483066,3409138.83,114291557.539098,0
2021-04-22,33.4425,38.4579,32.66,33.9099,11202707.97,1619135999999,405781674.548255,675163,5544810.52,200991917.989273,0
2021-04-23,33.9322,34.9307,29.5187,32.9502,9040239.73,1619222399999,290016780.711903,444327,4551226.22,146115220.505386,0
