open_time,open,high,low,close,volume
1656633600000,19897.75,21363.81,18964.47,19226.61,43.98846
1656720000000,19266.65,19381.21,18978.99,19224.35,39.03361
1656806400000,19229.27,19589.89,18776.89,19293.05,24.51399
1656892800000,19296.09,20325.79,19043.53,20209.49,26.79728
1656979200000,20176.9,20700.0,19257.9,20187.12,29.55602
1657065600000,20166.64,20599.28,19752.68,20571.59,15.91127
1657152000000,20552.49,21821.16,20257.46,21672.63,42.79265
1657238400000,21608.67,22468.18,21182.22,21570.7,20.76052
1657324800000,21601.03,21959.97,21320.55,21589.0,19.0544
1657411200000,21577.37,21591.98,20639.51,20843.3,23.01526
1657497600000,20830.08,20830.08,19878.29,19941.81,55.49965
1657584000000,19946.51,20032.75,19227.34,19304.7,65.03291
1657670400000,19321.07,20293.78,18913.77,20225.36,46.53821
1657756800000,20211.01,20854.8,19624.46,20575.71,24.87354
1657843200000,20568.36,21187.43,20372.42,20824.85,21.40183
1657929600000,20824.53,21528.65,20468.34,21179.66,12.30671
1658016000000,21203.15,21634.06,20765.51,20821.09,14.90799
1658102400000,20800.11,22720.96,20778.91,22654.52,19.53086
1658188800000,22395.69,23711.48,21607.52,23398.97,29.42683
1658275200000,23404.7,24223.95,22858.09,23235.82,36.2562
1658361600000,23274.2,23407.74,22349.56,23158.44,38.45784
1658448000000,23135.58,23746.33,22512.14,22683.81,45.56816
1658534400000,22705.49,22986.59,21941.71,22444.56,27.36737
1658620800000,22516.33,23005.85,22274.8,22598.13,19.50655
1658707200000,22575.96,22579.19,21260.88,21302.21,40.86045
1658793600000,21306.96,21342.09,20735.13,21298.69,41.54607
1658880000000,21252.51,23011.48,21052.19,22960.45,50.08528
1658966400000,22970.72,24185.35,22626.53,23856.13,58.04904
1659052800000,23863.64,24438.7,23437.5,23764.45,48.30195
1659139200000,23792.83,24649.42,22500.0,23634.51,38.92212
1659225600000,23600.0,24150.0,23239.97,23324.17,20.03792
1659312000000,23290.92,23498.18,22867.14,23280.96,24.6373
1659398400000,23242.81,23525.32,22621.82,23007.19,34.0569
1659484800000,22986.11,23643.08,22637.21,22853.47,32.61183
1659571200000,22815.97,23220.39,22400.0,22618.05,52.76108
1659657600000,22601.13,23460.0,22001.0,23320.0,30.77208
1659744000000,23268.49,23350.73,22925.61,22945.58,8.87655
1659830400000,22949.07,23383.5,22885.38,23174.45,18.41827
1659916800000,23183.33,27000.0,23178.08,23827.0,17.74128
1660003200000,23760.48,23909.8,22885.82,23174.18,15.79982
1660089600000,23152.05,24190.52,22700.86,23967.62,32.93145
1660176000000,23998.11,24944.14,22513.79,23957.15,40.75891
1660262400000,23886.5,24459.05,23612.42,24412.69,22.78116
1660348800000,24378.71,24877.64,24313.84,24467.34,17.39368
1660435200000,24435.46,25036.0,24156.45,24304.91,7.58251
1660521600000,24311.66,25209.25,23284.29,24076.56,22.25729
1660608000000,24119.01,24252.33,23685.3,23873.5,29.41654
1660694400000,23847.1,24429.16,23185.77,23351.92,26.80597
1660780800000,23326.05,23576.57,23144.84,23229.27,17.6377
1660867200000,23153.13,23153.13,20800.0,20834.9,40.45425
1660953600000,20866.22,21381.11,20777.3,21117.53,19.51054
1661040000000,21117.63,21788.39,21053.0,21518.38,15.2536
1661126400000,21492.21,21510.72,20905.46,21398.01,31.88799
1661212800000,21392.59,21666.58,20895.58,21554.71,14.93752
1661299200000,21512.82,21860.03,21161.22,21367.06,15.94033
1661385600000,21352.72,21800.55,21317.43,21595.44,17.9735
1661472000000,21530.8,21833.33,20127.53,20252.46,25.01513
1661558400000,20207.65,20348.55,19782.44,20035.1,15.63595
1661644800000,20016.44,20146.41,19000.0,19552.21,12.90021
1661731200000,19555.47,20397.21,19555.47,20296.11,14.57824
1661817600000,20243.58,20573.86,19582.17,19785.55,11.51251
1661904000000,19822.19,20450.0,19813.0,20053.56,15.54062
1661990400000,20039.52,20207.28,19552.58,20138.88,15.28371
1662076800000,20104.23,20438.5,19765.63,19957.35,18.11583
1662163200000,19967.45,20042.72,19655.55,19832.58,13.63983
1662249600000,19837.27,20015.0,19586.19,19993.93,23.30366
1662336000000,20011.11,20250.0,19646.59,19793.5,9.80311
1662422400000,19798.12,20499.0,18674.22,18790.1,27.99939
1662508800000,18802.52,19435.4,18524.69,19266.84,12.15593
1662595200000,19300.0,19468.64,18909.91,19331.27,13.66833
1662681600000,19330.29,21534.0,19330.29,21395.44,26.03124
1662768000000,21373.9,21795.31,21152.5,21678.62,17.19236
1662854400000,21661.97,21857.52,21372.88,21833.33,13.12965
1662940800000,21840.88,22478.87,21576.27,22389.83,29.81405
1663027200000,22378.6,22776.18,19930.54,20170.23,27.13205
1663113600000,20135.92,20529.1,19660.77,20225.07,26.04692
1663200000000,20213.45,20332.93,19503.07,19686.27,33.74642
1663286400000,19699.04,19890.05,19338.67,19804.93,17.37166
1663372800000,19806.83,20247.75,19762.43,20113.87,16.66727
1663459200000,20085.85,20099.38,19337.63,19398.79,14.04729
1663545600000,19424.37,19663.83,18266.71,19555.28,27.68018
1663632000000,19554.56,19634.94,18723.45,18883.44,12.93086
1663718400000,18894.33,19975.44,18145.92,18470.61,23.58459
1663804800000,18452.2,19516.71,18373.0,19444.07,24.03541
1663891200000,19402.77,20099.38,18500.0,19305.86,23.64307
1663977600000,19289.74,19308.39,18812.07,18935.57,20.59182
1664064000000,18942.65,19176.87,18621.9,18794.74,35.02001
1664150400000,18802.68,19306.75,18674.22,19223.58,24.12054
1664236800000,19213.03,20372.42,18830.3,19098.54,26.28933
1664323200000,19095.21,19695.93,18500.0,19410.43,24.4475
1664409600000,19413.73,19586.19,19315.71,19446.02,0.84387
1678492800000,19628.25,20888.0,19628.25,20612.44,6.95991
1678579200000,20586.1,22170.74,19983.82,21956.85,10.80018
1678665600000,22122.96,35994.87,21886.33,24185.94,62.56936
1678752000000,24199.05,26344.33,23826.47,24869.5,14.35716
1678838400000,24590.0,25264.91,21265.76,24370.01,60.36815
1678924800000,24360.01,25178.59,24213.75,25054.57,35.53149
1679011200000,25025.07,27777.77,24807.41,27434.07,55.04263
1679097600000,27448.61,27750.24,26700.0,26992.76,41.43252
1679184000000,26993.54,28463.1,26919.0,28049.39,48.42585
1679270400000,28050.17,28541.69,26684.06,27812.19,69.94151
1679356800000,27812.18,28469.04,27376.24,28158.0,185.425
1679443200000,28155.01,28860.1,26695.35,27320.05,4107.86502
1679529600000,27318.36,28766.0,27193.21,28348.06,6499.42438
1679616000000,28347.93,28422.0,27058.52,27488.06,6240.82103
1679702400000,27488.06,27800.0,27196.39,27496.81,5652.53796
1679788800000,27496.01,28200.0,27452.77,28003.32,6407.15865
1679875200000,28001.37,28050.0,26544.37,27146.81,11489.73034
1679961600000,27146.8,27500.0,26655.82,27272.88,14112.25709
1680048000000,27273.38,28650.0,27253.64,28363.05,17642.38874
1680134400000,28360.71,29187.93,27700.0,28035.45,28645.90941
1680220800000,28033.09,28640.0,27508.0,28469.72,26207.59585
1680307200000,28469.72,28830.0,28244.0,28459.62,17766.76831
1680393600000,28461.33,28535.65,27871.0,28193.0,19380.73202
1680480000000,28192.96,28500.26,27250.0,27811.09,34292.55262
1680566400000,27810.02,28445.45,27674.96,28174.33,29591.44105
1680652800000,28174.33,28779.0,27820.0,28176.22,30060.39287
1680739200000,28174.87,28194.0,27718.0,28044.42,25722.69893
1680825600000,28044.44,28118.0,27790.0,27919.35,17508.42442
1680912000000,27919.21,28166.66,27870.0,27953.46,15146.11322
1680998400000,27953.47,28534.17,27800.0,28328.92,23004.06871
1681084800000,28327.76,29778.21,28174.92,29650.7,35207.94542
1681171200000,29648.37,30568.51,29607.23,30216.89,40639.8468
1681257600000,30216.87,30500.0,29666.66,29911.55,43620.32892
1681344000000,29911.45,30611.98,29875.73,30405.5,43773.06921
1681430400000,30407.05,31073.61,30000.0,30490.0,48525.85093
1681516800000,30490.34,30625.0,30233.93,30324.29,26322.61453
1681603200000,30324.28,30574.0,30142.48,30323.15,30366.7792
1681689600000,30322.06,30344.14,29250.11,29450.16,44429.02793
1681776000000,29450.13,30495.01,29115.24,30387.27,51972.14478
1681862400000,30387.2,30418.41,28600.01,28815.05,56079.82422
1681948800000,28818.69,29110.0,28001.0,28255.22,53141.69363
1682035200000,28253.28,28387.31,27143.33,27270.02,47614.79214
1682121600000,27271.3,27897.47,27160.0,27824.92,31534.24197
1682208000000,27824.93,27828.48,27350.0,27602.9,31392.63947
1682294400000,27602.9,28022.36,27002.66,27531.17,56076.37284
1682380800000,27531.16,28410.57,27207.98,28318.7,58044.84194
1682467200000,28318.7,30065.88,27263.0,28445.0,93720.9851
1682553600000,28445.86,29940.0,28405.37,29515.79,74979.10387
1682640000000,29515.79,29647.84,28914.17,29338.41,41741.86542
1682726400000,29339.73,29468.7,29060.81,29254.87,22012.70614
1682812800000,29253.86,29972.0,28942.1,29000.32,33055.20687
1682899200000,29000.36,29052.53,27561.02,27993.04,26208.83684
